instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timestamp,hour,day,month,year,day_of_week,day_of_year,is_weekend,is_workingday,rush_hour,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_mean_168
12038,2012-05-21,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530,2012-05-21 18:00:00,18,21,5,2012,0,142,0,1,1,508.0,315.0,474.0,300.0,174.125,277.9702380952381
12039,2012-05-21,2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448,2012-05-21 19:00:00,19,21,5,2012,0,142,0,1,1,530.0,508.0,402.0,304.0,176.45833333333334,279.3392857142857
12040,2012-05-21,2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292,336,2012-05-21 20:00:00,20,21,5,2012,0,142,0,1,0,448.0,530.0,274.0,189.0,178.375,280.19642857142856
12041,2012-05-21,2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241,2012-05-21 21:00:00,21,21,5,2012,0,142,0,1,0,336.0,448.0,233.0,152.0,180.95833333333334,281.07142857142856
12042,2012-05-21,2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116,142,2012-05-21 22:00:00,22,21,5,2012,0,142,0,1,0,241.0,336.0,145.0,129.0,181.29166666666666,281.6011904761905
12043,2012-05-21,2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79,97,2012-05-21 23:00:00,23,21,5,2012,0,142,0,1,0,142.0,241.0,86.0,75.0,181.16666666666666,281.67857142857144
12044,2012-05-22,2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36,2012-05-22 00:00:00,0,22,5,2012,1,143,0,1,0,97.0,142.0,40.0,32.0,181.625,281.8095238095238
12045,2012-05-22,2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16,27,2012-05-22 01:00:00,1,22,5,2012,1,143,0,1,0,36.0,97.0,15.0,19.0,181.45833333333334,281.8333333333333
12046,2012-05-22,2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10,11,2012-05-22 02:00:00,2,22,5,2012,1,143,0,1,0,27.0,36.0,11.0,4.0,181.95833333333334,281.8809523809524
12047,2012-05-22,2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5,5,2012-05-22 03:00:00,3,22,5,2012,1,143,0,1,0,11.0,27.0,2.0,6.0,181.95833333333334,281.92261904761904
12048,2012-05-22,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7,2012-05-22 04:00:00,4,22,5,2012,1,143,0,1,0,5.0,11.0,7.0,5.0,182.08333333333334,281.9166666666667
12049,2012-05-22,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17,2012-05-22 05:00:00,5,22,5,2012,1,143,0,1,0,7.0,5.0,15.0,8.0,182.08333333333334,281.92857142857144
12050,2012-05-22,2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129,137,2012-05-22 06:00:00,6,22,5,2012,1,143,0,1,0,17.0,7.0,79.0,24.0,182.16666666666666,281.98214285714283
12051,2012-05-22,2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315,324,2012-05-22 07:00:00,7,22,5,2012,1,143,0,1,1,137.0,17.0,153.0,92.0,184.58333333333334,282.6547619047619
12052,2012-05-22,2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590,2012-05-22 08:00:00,8,22,5,2012,1,143,0,1,1,324.0,137.0,270.0,409.0,191.70833333333334,284.0357142857143
12053,2012-05-22,2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287,333,2012-05-22 09:00:00,9,22,5,2012,1,143,0,1,1,590.0,324.0,186.0,355.0,205.04166666666666,285.11309523809524
12054,2012-05-22,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200,2012-05-22 10:00:00,10,22,5,2012,1,143,0,1,0,333.0,590.0,99.0,171.0,211.16666666666666,284.98214285714283
12055,2012-05-22,2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,39,150,189,2012-05-22 11:00:00,11,22,5,2012,1,143,0,1,0,200.0,333.0,106.0,224.0,215.375,285.1547619047619
12056,2012-05-22,2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178,254,2012-05-22 12:00:00,12,22,5,2012,1,143,0,1,0,189.0,200.0,170.0,264.0,218.83333333333334,284.94642857142856
12057,2012-05-22,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,48,195,243,2012-05-22 13:00:00,13,22,5,2012,1,143,0,1,0,254.0,189.0,184.0,239.0,222.33333333333334,284.88690476190476
12058,2012-05-22,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149,222,2012-05-22 14:00:00,14,22,5,2012,1,143,0,1,0,243.0,254.0,180.0,184.0,224.79166666666666,284.9107142857143
12059,2012-05-22,2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191,245,2012-05-22 15:00:00,15,22,5,2012,1,143,0,1,0,222.0,243.0,225.0,256.0,226.54166666666666,285.13690476190476
12060,2012-05-22,2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386,2012-05-22 16:00:00,16,22,5,2012,1,143,0,1,1,245.0,222.0,315.0,374.0,227.375,285.07142857142856
12061,2012-05-22,2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,69,716,785,2012-05-22 17:00:00,17,22,5,2012,1,143,0,1,1,386.0,245.0,508.0,678.0,230.33333333333334,285.14285714285717
12062,2012-05-22,2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709,785,2012-05-22 18:00:00,18,22,5,2012,1,143,0,1,1,785.0,386.0,530.0,733.0,241.875,285.7797619047619
12063,2012-05-22,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320,364,2012-05-22 19:00:00,19,22,5,2012,1,143,0,1,1,785.0,785.0,448.0,512.0,252.5,286.0892857142857
12064,2012-05-22,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319,373,2012-05-22 20:00:00,20,22,5,2012,1,143,0,1,0,364.0,785.0,336.0,263.0,249.0,285.2083333333333
12065,2012-05-22,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261,2012-05-22 21:00:00,21,22,5,2012,1,143,0,1,0,373.0,364.0,241.0,109.0,250.54166666666666,285.86309523809524
12066,2012-05-22,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157,174,2012-05-22 22:00:00,22,22,5,2012,1,143,0,1,0,261.0,373.0,142.0,83.0,251.375,286.76785714285717
12067,2012-05-22,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105,2012-05-22 23:00:00,23,22,5,2012,1,143,0,1,0,174.0,261.0,97.0,71.0,252.70833333333334,287.3095238095238
12068,2012-05-23,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28,47,2012-05-23 00:00:00,0,23,5,2012,2,144,0,1,0,105.0,174.0,36.0,39.0,253.04166666666666,287.51190476190476
12069,2012-05-23,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9,32,2012-05-23 01:00:00,1,23,5,2012,2,144,0,1,0,47.0,105.0,27.0,21.0,253.5,287.5595238095238
12070,2012-05-23,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10,12,2012-05-23 02:00:00,2,23,5,2012,2,144,0,1,0,32.0,47.0,11.0,19.0,253.70833333333334,287.625
12071,2012-05-23,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5,2012-05-23 03:00:00,3,23,5,2012,2,144,0,1,0,12.0,32.0,5.0,6.0,253.75,287.5833333333333
12072,2012-05-23,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3,3,2012-05-23 04:00:00,4,23,5,2012,2,144,0,1,0,5.0,12.0,7.0,4.0,253.75,287.57738095238096
12073,2012-05-23,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29,35,2012-05-23 05:00:00,5,23,5,2012,2,144,0,1,0,3.0,5.0,17.0,38.0,253.58333333333334,287.57142857142856
12074,2012-05-23,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154,160,2012-05-23 06:00:00,6,23,5,2012,2,144,0,1,0,35.0,3.0,137.0,158.0,254.33333333333334,287.55357142857144
12075,2012-05-23,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,16,452,468,2012-05-23 07:00:00,7,23,5,2012,2,144,0,1,1,160.0,35.0,324.0,440.0,255.29166666666666,287.5654761904762
12076,2012-05-23,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,38,681,719,2012-05-23 08:00:00,8,23,5,2012,2,144,0,1,1,468.0,160.0,590.0,650.0,261.2916666666667,287.73214285714283
12077,2012-05-23,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,39,258,297,2012-05-23 09:00:00,9,23,5,2012,2,144,0,1,1,719.0,468.0,333.0,347.0,266.6666666666667,288.14285714285717
12078,2012-05-23,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139,191,2012-05-23 10:00:00,10,23,5,2012,2,144,0,1,0,297.0,719.0,200.0,192.0,265.1666666666667,287.8452380952381
12079,2012-05-23,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,46,151,197,2012-05-23 11:00:00,11,23,5,2012,2,144,0,1,0,191.0,297.0,189.0,267.0,264.7916666666667,287.8392857142857
12080,2012-05-23,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206,248,2012-05-23 12:00:00,12,23,5,2012,2,144,0,1,0,197.0,191.0,254.0,330.0,265.125,287.42261904761904
12081,2012-05-23,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270,2012-05-23 13:00:00,13,23,5,2012,2,144,0,1,0,248.0,197.0,243.0,350.0,264.875,286.9345238095238
12082,2012-05-23,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248,2012-05-23 14:00:00,14,23,5,2012,2,144,0,1,0,270.0,248.0,222.0,263.0,266.0,286.4583333333333
12083,2012-05-23,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,65,192,257,2012-05-23 15:00:00,15,23,5,2012,2,144,0,1,0,248.0,270.0,245.0,274.0,267.0833333333333,286.3690476190476
12084,2012-05-23,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278,2012-05-23 16:00:00,16,23,5,2012,2,144,0,1,1,257.0,248.0,386.0,446.0,267.5833333333333,286.26785714285717
12085,2012-05-23,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285,2012-05-23 17:00:00,17,23,5,2012,2,144,0,1,1,278.0,257.0,785.0,873.0,263.0833333333333,285.26785714285717
12086,2012-05-23,2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,31,296,327,2012-05-23 18:00:00,18,23,5,2012,2,144,0,1,1,285.0,278.0,785.0,846.0,242.25,281.76785714285717
12087,2012-05-23,2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336,376,2012-05-23 19:00:00,19,23,5,2012,2,144,0,1,1,327.0,285.0,364.0,590.0,223.16666666666666,278.67857142857144
12088,2012-05-23,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,28,267,295,2012-05-23 20:00:00,20,23,5,2012,2,144,0,1,0,376.0,327.0,373.0,459.0,223.66666666666666,277.4047619047619
12089,2012-05-23,2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,24,221,245,2012-05-23 21:00:00,21,23,5,2012,2,144,0,1,0,295.0,376.0,261.0,393.0,220.41666666666666,276.42857142857144
12090,2012-05-23,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136,159,2012-05-23 22:00:00,22,23,5,2012,2,144,0,1,0,245.0,295.0,174.0,286.0,219.75,275.54761904761904
12091,2012-05-23,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106,2012-05-23 23:00:00,23,23,5,2012,2,144,0,1,0,159.0,245.0,105.0,133.0,219.125,274.7916666666667
12092,2012-05-24,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,7,49,56,2012-05-24 00:00:00,0,24,5,2012,3,145,0,1,0,106.0,159.0,47.0,79.0,219.16666666666666,274.6309523809524
12093,2012-05-24,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21,30,2012-05-24 01:00:00,1,24,5,2012,3,145,0,1,0,56.0,106.0,32.0,28.0,219.54166666666666,274.4940476190476
12094,2012-05-24,2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,1,15,16,2012-05-24 02:00:00,2,24,5,2012,3,145,0,1,0,30.0,56.0,12.0,16.0,219.45833333333334,274.5059523809524
12095,2012-05-24,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4,2012-05-24 03:00:00,3,24,5,2012,3,145,0,1,0,16.0,30.0,5.0,3.0,219.625,274.5059523809524
12096,2012-05-24,2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,0,5,5,2012-05-24 04:00:00,4,24,5,2012,3,145,0,1,0,4.0,16.0,3.0,16.0,219.58333333333334,274.51190476190476
12097,2012-05-24,2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,1,29,30,2012-05-24 05:00:00,5,24,5,2012,3,145,0,1,0,5.0,4.0,35.0,35.0,219.66666666666666,274.44642857142856
12098,2012-05-24,2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,10,146,156,2012-05-24 06:00:00,6,24,5,2012,3,145,0,1,0,30.0,5.0,160.0,159.0,219.45833333333334,274.4166666666667
12099,2012-05-24,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393,415,2012-05-24 07:00:00,7,24,5,2012,3,145,0,1,1,156.0,30.0,468.0,474.0,219.29166666666666,274.3988095238095
12100,2012-05-24,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659,692,2012-05-24 08:00:00,8,24,5,2012,3,145,0,1,1,415.0,156.0,719.0,634.0,217.08333333333334,274.04761904761904
12101,2012-05-24,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,34,267,301,2012-05-24 09:00:00,9,24,5,2012,3,145,0,1,1,692.0,415.0,297.0,346.0,215.95833333333334,274.39285714285717
12102,2012-05-24,2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,47,138,185,2012-05-24 10:00:00,10,24,5,2012,3,145,0,1,0,301.0,692.0,191.0,205.0,216.125,274.125
12103,2012-05-24,2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,61,160,221,2012-05-24 11:00:00,11,24,5,2012,3,145,0,1,0,185.0,301.0,197.0,279.0,215.875,274.0059523809524
12104,2012-05-24,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,76,213,289,2012-05-24 12:00:00,12,24,5,2012,3,145,0,1,0,221.0,185.0,248.0,348.0,216.875,273.6607142857143
12105,2012-05-24,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,69,233,302,2012-05-24 13:00:00,13,24,5,2012,3,145,0,1,0,289.0,221.0,270.0,327.0,218.58333333333334,273.3095238095238
12106,2012-05-24,2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,72,180,252,2012-05-24 14:00:00,14,24,5,2012,3,145,0,1,0,302.0,289.0,248.0,270.0,219.91666666666666,273.1607142857143
12107,2012-05-24,2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,69,222,291,2012-05-24 15:00:00,15,24,5,2012,3,145,0,1,0,252.0,302.0,257.0,316.0,220.08333333333334,273.05357142857144
12108,2012-05-24,2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,61,329,390,2012-05-24 16:00:00,16,24,5,2012,3,145,0,1,1,291.0,252.0,278.0,430.0,221.5,272.9047619047619
12109,2012-05-24,2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,120,678,798,2012-05-24 17:00:00,17,24,5,2012,3,145,0,1,1,390.0,291.0,285.0,852.0,226.16666666666666,272.6666666666667
12110,2012-05-24,2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,118,634,752,2012-05-24 18:00:00,18,24,5,2012,3,145,0,1,1,798.0,390.0,327.0,868.0,247.54166666666666,272.3452380952381
12111,2012-05-24,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,76,416,492,2012-05-24 19:00:00,19,24,5,2012,3,145,0,1,1,752.0,798.0,376.0,537.0,265.25,271.6547619047619
12112,2012-05-24,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343,398,2012-05-24 20:00:00,20,24,5,2012,3,145,0,1,0,492.0,752.0,295.0,446.0,270.0833333333333,271.38690476190476
12113,2012-05-24,2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,48,237,285,2012-05-24 21:00:00,21,24,5,2012,3,145,0,1,0,398.0,492.0,245.0,299.0,274.375,271.1011904761905
12114,2012-05-24,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,33,210,243,2012-05-24 22:00:00,22,24,5,2012,3,145,0,1,0,285.0,398.0,159.0,251.0,276.0416666666667,271.01785714285717
12115,2012-05-24,2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,36,131,167,2012-05-24 23:00:00,23,24,5,2012,3,145,0,1,0,243.0,285.0,106.0,166.0,279.5416666666667,270.9702380952381
12116,2012-05-25,2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,10,63,73,2012-05-25 00:00:00,0,25,5,2012,4,146,0,1,0,167.0,243.0,56.0,70.0,282.0833333333333,270.9761904761905
12117,2012-05-25,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,8,34,42,2012-05-25 01:00:00,1,25,5,2012,4,146,0,1,0,73.0,167.0,30.0,49.0,282.7916666666667,270.9940476190476
12118,2012-05-25,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,7,16,23,2012-05-25 02:00:00,2,25,5,2012,4,146,0,1,0,42.0,73.0,16.0,21.0,283.2916666666667,270.95238095238096
12119,2012-05-25,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6,14,2012-05-25 03:00:00,3,25,5,2012,4,146,0,1,0,23.0,42.0,4.0,14.0,283.5833333333333,270.9642857142857
12120,2012-05-25,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,3,6,9,2012-05-25 04:00:00,4,25,5,2012,4,146,0,1,0,14.0,23.0,5.0,11.0,284.0,270.9642857142857
12121,2012-05-25,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28,30,2012-05-25 05:00:00,5,25,5,2012,4,146,0,1,0,9.0,14.0,30.0,34.0,284.1666666666667,270.95238095238096
12122,2012-05-25,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108,113,2012-05-25 06:00:00,6,25,5,2012,4,146,0,1,0,30.0,9.0,156.0,182.0,284.1666666666667,270.92857142857144
12123,2012-05-25,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,7,352,359,2012-05-25 07:00:00,7,25,5,2012,4,146,0,1,1,113.0,30.0,415.0,515.0,282.375,270.51785714285717
12124,2012-05-25,2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551,583,2012-05-25 08:00:00,8,25,5,2012,4,146,0,1,1,359.0,113.0,692.0,745.0,280.0416666666667,269.5892857142857
12125,2012-05-25,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,52,288,340,2012-05-25 09:00:00,9,25,5,2012,4,146,0,1,1,583.0,359.0,301.0,361.0,275.5,268.625
12126,2012-05-25,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163,232,2012-05-25 10:00:00,10,25,5,2012,4,146,0,1,0,340.0,583.0,185.0,255.0,277.125,268.5
12127,2012-05-25,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283,2012-05-25 11:00:00,11,25,5,2012,4,146,0,1,0,232.0,340.0,221.0,334.0,279.0833333333333,268.36309523809524
12128,2012-05-25,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237,321,2012-05-25 12:00:00,12,25,5,2012,4,146,0,1,0,283.0,232.0,289.0,360.0,281.6666666666667,268.0595238095238
12129,2012-05-25,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,86,247,333,2012-05-25 13:00:00,13,25,5,2012,4,146,0,1,0,321.0,283.0,302.0,395.0,283.0,267.82738095238096
12130,2012-05-25,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367,2012-05-25 14:00:00,14,25,5,2012,4,146,0,1,0,333.0,321.0,252.0,350.0,284.2916666666667,267.4583333333333
12131,2012-05-25,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,106,360,466,2012-05-25 15:00:00,15,25,5,2012,4,146,0,1,0,367.0,333.0,291.0,391.0,289.0833333333333,267.5595238095238
12132,2012-05-25,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,137,447,584,2012-05-25 16:00:00,16,25,5,2012,4,146,0,1,1,466.0,367.0,390.0,568.0,296.375,268.0059523809524
12133,2012-05-25,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529,653,2012-05-25 17:00:00,17,25,5,2012,4,146,0,1,1,584.0,466.0,798.0,812.0,304.4583333333333,268.1011904761905
12134,2012-05-25,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,131,391,522,2012-05-25 18:00:00,18,25,5,2012,4,146,0,1,1,653.0,584.0,752.0,669.0,298.4166666666667,267.1547619047619
12135,2012-05-25,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,111,293,404,2012-05-25 19:00:00,19,25,5,2012,4,146,0,1,1,522.0,653.0,492.0,483.0,288.8333333333333,266.2797619047619
12136,2012-05-25,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270,350,2012-05-25 20:00:00,20,25,5,2012,4,146,0,1,0,404.0,522.0,398.0,337.0,285.1666666666667,265.8095238095238
12137,2012-05-25,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193,255,2012-05-25 21:00:00,21,25,5,2012,4,146,0,1,0,350.0,404.0,285.0,258.0,283.1666666666667,265.88690476190476
12138,2012-05-25,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,65,147,212,2012-05-25 22:00:00,22,25,5,2012,4,146,0,1,0,255.0,350.0,243.0,251.0,281.9166666666667,265.8690476190476
12139,2012-05-25,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,34,132,166,2012-05-25 23:00:00,23,25,5,2012,4,146,0,1,0,212.0,255.0,167.0,174.0,280.625,265.63690476190476
12140,2012-05-26,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,18,98,116,2012-05-26 00:00:00,0,26,5,2012,5,147,1,0,0,166.0,212.0,73.0,148.0,280.5833333333333,265.5892857142857
12141,2012-05-26,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64,82,2012-05-26 01:00:00,1,26,5,2012,5,147,1,0,0,116.0,166.0,42.0,104.0,282.375,265.3988095238095
12142,2012-05-26,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,9,55,64,2012-05-26 02:00:00,2,26,5,2012,5,147,1,0,0,82.0,116.0,23.0,69.0,284.0416666666667,265.26785714285717
12143,2012-05-26,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,9,22,31,2012-05-26 03:00:00,3,26,5,2012,5,147,1,0,0,64.0,82.0,14.0,33.0,285.75,265.23809523809524
12144,2012-05-26,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,0,2,2,2012-05-26 04:00:00,4,26,5,2012,5,147,1,0,0,31.0,64.0,9.0,14.0,286.4583333333333,265.2261904761905
12145,2012-05-26,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,0,10,10,2012-05-26 05:00:00,5,26,5,2012,5,147,1,0,0,2.0,31.0,30.0,12.0,286.1666666666667,265.1547619047619
12146,2012-05-26,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25,31,2012-05-26 06:00:00,6,26,5,2012,5,147,1,0,0,10.0,2.0,113.0,50.0,285.3333333333333,265.14285714285717
12147,2012-05-26,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,10,44,54,2012-05-26 07:00:00,7,26,5,2012,5,147,1,0,1,31.0,10.0,359.0,95.0,281.9166666666667,265.0297619047619
12148,2012-05-26,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103,141,2012-05-26 08:00:00,8,26,5,2012,5,147,1,0,1,54.0,31.0,583.0,195.0,269.2083333333333,264.7857142857143
12149,2012-05-26,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,97,192,289,2012-05-26 09:00:00,9,26,5,2012,5,147,1,0,1,141.0,54.0,340.0,292.0,250.79166666666666,264.4642857142857
12150,2012-05-26,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256,437,2012-05-26 10:00:00,10,26,5,2012,5,147,1,0,0,289.0,141.0,232.0,452.0,248.66666666666666,264.44642857142856
12151,2012-05-26,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,208,312,520,2012-05-26 11:00:00,11,26,5,2012,5,147,1,0,0,437.0,289.0,283.0,586.0,257.2083333333333,264.35714285714283
12152,2012-05-26,2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,236,293,529,2012-05-26 12:00:00,12,26,5,2012,5,147,1,0,0,520.0,437.0,321.0,642.0,267.0833333333333,263.9642857142857
12153,2012-05-26,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,265,274,539,2012-05-26 13:00:00,13,26,5,2012,5,147,1,0,0,529.0,520.0,333.0,704.0,275.75,263.2916666666667
12154,2012-05-26,2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,307,257,564,2012-05-26 14:00:00,14,26,5,2012,5,147,1,0,0,539.0,529.0,367.0,730.0,284.3333333333333,262.3095238095238
12155,2012-05-26,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,274,239,513,2012-05-26 15:00:00,15,26,5,2012,5,147,1,0,0,564.0,539.0,466.0,672.0,292.5416666666667,261.32142857142856
12156,2012-05-26,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,261,243,504,2012-05-26 16:00:00,16,26,5,2012,5,147,1,0,1,513.0,564.0,584.0,642.0,294.5,260.375
12157,2012-05-26,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,235,227,462,2012-05-26 17:00:00,17,26,5,2012,5,147,1,0,1,504.0,513.0,653.0,626.0,291.1666666666667,259.55357142857144
12158,2012-05-26,2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,199,216,415,2012-05-26 18:00:00,18,26,5,2012,5,147,1,0,1,462.0,504.0,522.0,645.0,283.2083333333333,258.57738095238096
12159,2012-05-26,2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,159,214,373,2012-05-26 19:00:00,19,26,5,2012,5,147,1,0,1,415.0,462.0,404.0,432.0,278.75,257.2083333333333
12160,2012-05-26,2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,103,152,255,2012-05-26 20:00:00,20,26,5,2012,5,147,1,0,0,373.0,415.0,350.0,315.0,277.4583333333333,256.85714285714283
