instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timestamp,hour,day,month,year,day_of_week,day_of_year,is_weekend,is_workingday,rush_hour,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_mean_168
8645,2011-12-31,1,0,12,23,0,6,0,1,0.36,0.3788,0.66,0.0,4,27,31,2011-12-31 23:00:00,23,31,12,2011,5,365,1,0,0,38.0,52.0,73.0,24.0,105.29166666666669,80.30357142857143
8646,2012-01-01,1,1,1,0,0,0,0,1,0.36,0.3788,0.66,0.0,5,43,48,2012-01-01 00:00:00,0,1,1,2012,6,1,1,0,0,31.0,38.0,44.0,19.0,103.54166666666669,80.3452380952381
8647,2012-01-01,1,1,1,1,0,0,0,1,0.36,0.3485,0.66,0.1343,15,78,93,2012-01-01 01:00:00,1,1,1,2012,6,1,1,0,0,48.0,31.0,35.0,20.0,103.70833333333331,80.51785714285714
8648,2012-01-01,1,1,1,2,0,0,0,1,0.32,0.3485,0.76,0.0,16,59,75,2012-01-01 02:00:00,2,1,1,2012,6,1,1,0,0,93.0,48.0,28.0,17.0,106.125,80.95238095238095
8649,2012-01-01,1,1,1,3,0,0,0,1,0.3,0.3333,0.81,0.0,11,41,52,2012-01-01 03:00:00,3,1,1,2012,6,1,1,0,0,75.0,93.0,18.0,6.0,108.08333333333331,81.29761904761905
8650,2012-01-01,1,1,1,4,0,0,0,1,0.28,0.303,0.81,0.0896,0,8,8,2012-01-01 04:00:00,4,1,1,2012,6,1,1,0,0,52.0,75.0,10.0,4.0,109.5,81.57142857142857
8651,2012-01-01,1,1,1,5,0,0,0,1,0.28,0.2879,0.81,0.1045,0,5,5,2012-01-01 05:00:00,5,1,1,2012,6,1,1,0,0,8.0,52.0,1.0,2.0,109.41666666666669,81.5952380952381
8652,2012-01-01,1,1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,1,1,2,2012-01-01 06:00:00,6,1,1,2012,6,1,1,0,0,5.0,8.0,6.0,4.0,109.58333333333331,81.61309523809524
8653,2012-01-01,1,1,1,7,0,0,0,1,0.26,0.2576,0.93,0.1642,1,6,7,2012-01-01 07:00:00,7,1,1,2012,6,1,1,0,1,2.0,5.0,19.0,1.0,109.41666666666669,81.60119047619048
8654,2012-01-01,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045,4,10,14,2012-01-01 08:00:00,8,1,1,2012,6,1,1,0,1,7.0,2.0,49.0,1.0,108.91666666666669,81.63690476190476
8655,2012-01-01,1,1,1,9,0,0,0,1,0.26,0.2727,0.93,0.1045,13,27,40,2012-01-01 09:00:00,9,1,1,2012,6,1,1,0,1,14.0,7.0,90.0,4.0,107.45833333333331,81.71428571428571
8656,2012-01-01,1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045,18,52,70,2012-01-01 10:00:00,10,1,1,2012,6,1,1,0,0,40.0,14.0,128.0,5.0,105.375,81.92857142857143
8657,2012-01-01,1,1,1,11,0,0,0,1,0.34,0.3333,0.76,0.1343,40,98,138,2012-01-01 11:00:00,11,1,1,2012,6,1,1,0,0,70.0,40.0,217.0,23.0,102.95833333333331,82.31547619047619
8658,2012-01-01,1,1,1,12,0,0,0,1,0.4,0.4091,0.62,0.2836,58,143,201,2012-01-01 12:00:00,12,1,1,2012,6,1,1,0,0,138.0,70.0,273.0,43.0,99.66666666666669,83.0
8659,2012-01-01,1,1,1,13,0,0,0,1,0.42,0.4242,0.58,0.2836,82,141,223,2012-01-01 13:00:00,13,1,1,2012,6,1,1,0,0,201.0,138.0,313.0,85.0,96.66666666666669,83.94047619047619
8660,2012-01-01,1,1,1,14,0,0,0,1,0.44,0.4394,0.54,0.2985,120,147,267,2012-01-01 14:00:00,14,1,1,2012,6,1,1,0,0,223.0,201.0,300.0,66.0,92.91666666666669,84.76190476190476
8661,2012-01-01,1,1,1,15,0,0,0,1,0.46,0.4545,0.51,0.2985,101,164,265,2012-01-01 15:00:00,15,1,1,2012,6,1,1,0,0,267.0,223.0,253.0,79.0,91.54166666666669,85.95833333333333
8662,2012-01-01,1,1,1,16,0,0,0,2,0.44,0.4394,0.54,0.2985,68,147,215,2012-01-01 16:00:00,16,1,1,2012,6,1,1,0,1,265.0,267.0,195.0,86.0,92.04166666666669,87.06547619047619
8663,2012-01-01,1,1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,36,75,111,2012-01-01 17:00:00,17,1,1,2012,6,1,1,0,1,215.0,265.0,129.0,91.0,92.875,87.83333333333333
8664,2012-01-01,1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,25,81,106,2012-01-01 18:00:00,18,1,1,2012,6,1,1,0,1,111.0,215.0,93.0,86.0,92.125,87.95238095238095
8665,2012-01-01,1,1,1,19,0,0,0,3,0.42,0.4242,0.67,0.3881,20,85,105,2012-01-01 19:00:00,19,1,1,2012,6,1,1,0,1,106.0,111.0,92.0,44.0,92.66666666666669,88.07142857142857
8666,2012-01-01,1,1,1,20,0,0,0,2,0.44,0.4394,0.62,0.2985,25,58,83,2012-01-01 20:00:00,20,1,1,2012,6,1,1,0,0,105.0,106.0,71.0,30.0,93.20833333333331,88.43452380952381
8667,2012-01-01,1,1,1,21,0,0,0,2,0.44,0.4394,0.67,0.2537,10,61,71,2012-01-01 21:00:00,21,1,1,2012,6,1,1,0,0,83.0,105.0,52.0,16.0,93.70833333333331,88.75
8668,2012-01-01,1,1,1,22,0,0,0,1,0.46,0.4545,0.55,0.4179,13,53,66,2012-01-01 22:00:00,22,1,1,2012,6,1,1,0,0,71.0,83.0,38.0,26.0,94.5,89.07738095238095
8669,2012-01-01,1,1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,4,25,29,2012-01-01 23:00:00,23,1,1,2012,6,1,1,0,0,66.0,71.0,31.0,19.0,95.66666666666669,89.31547619047619
8670,2012-01-02,1,1,1,0,1,1,0,1,0.4,0.4091,0.4,0.4627,8,31,39,2012-01-02 00:00:00,0,2,1,2012,0,2,0,0,0,29.0,66.0,48.0,17.0,95.58333333333331,89.375
8671,2012-01-02,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12,2012-01-02 01:00:00,1,2,1,2012,0,2,0,0,0,39.0,29.0,93.0,16.0,95.20833333333331,89.50595238095238
8672,2012-01-02,1,1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7,2012-01-02 02:00:00,2,2,1,2012,0,2,0,0,0,12.0,39.0,75.0,11.0,91.83333333333331,89.48214285714286
8673,2012-01-02,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4,2012-01-02 04:00:00,4,2,1,2012,0,2,0,0,0,7.0,12.0,52.0,10.0,89.0,89.45833333333333
8674,2012-01-02,1,1,1,5,1,1,0,1,0.28,0.2576,0.45,0.3284,1,3,4,2012-01-02 05:00:00,5,2,1,2012,0,2,0,0,0,4.0,7.0,8.0,7.0,87.0,89.42261904761905
8675,2012-01-02,1,1,1,6,1,1,0,1,0.26,0.2273,0.41,0.3881,0,14,14,2012-01-02 06:00:00,6,2,1,2012,0,2,0,0,0,4.0,4.0,5.0,2.0,86.83333333333333,89.4047619047619
8676,2012-01-02,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16,2012-01-02 07:00:00,7,2,1,2012,0,2,0,0,1,14.0,4.0,2.0,4.0,87.20833333333333,89.47619047619048
8677,2012-01-02,1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53,2012-01-02 08:00:00,8,2,1,2012,0,2,0,0,1,16.0,14.0,7.0,4.0,87.79166666666667,89.54761904761905
8678,2012-01-02,1,1,1,9,1,1,0,1,0.24,0.2576,0.35,0.0,15,53,68,2012-01-02 09:00:00,9,2,1,2012,0,2,0,0,1,53.0,16.0,14.0,19.0,89.70833333333333,89.83928571428571
8679,2012-01-02,1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109,2012-01-02 10:00:00,10,2,1,2012,0,2,0,0,0,68.0,53.0,40.0,18.0,91.95833333333331,90.13095238095238
8680,2012-01-02,1,1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175,2012-01-02 11:00:00,11,2,1,2012,0,2,0,0,0,109.0,68.0,70.0,62.0,94.83333333333331,90.67261904761904
8681,2012-01-02,1,1,1,12,1,1,0,1,0.28,0.2727,0.36,0.2537,41,161,202,2012-01-02 12:00:00,12,2,1,2012,0,2,0,0,0,175.0,109.0,138.0,70.0,99.20833333333331,91.3452380952381
8682,2012-01-02,1,1,1,13,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176,2012-01-02 13:00:00,13,2,1,2012,0,2,0,0,0,202.0,175.0,201.0,91.0,101.875,92.13095238095238
8683,2012-01-02,1,1,1,14,1,1,0,1,0.3,0.2727,0.36,0.4179,10,141,151,2012-01-02 14:00:00,14,2,1,2012,0,2,0,0,0,176.0,202.0,223.0,100.0,100.83333333333331,92.63690476190476
8684,2012-01-02,1,1,1,15,1,1,0,1,0.28,0.2424,0.38,0.4478,29,139,168,2012-01-02 15:00:00,15,2,1,2012,0,2,0,0,0,151.0,176.0,267.0,140.0,97.83333333333331,92.9404761904762
8685,2012-01-02,1,1,1,16,1,1,0,1,0.26,0.2273,0.35,0.4179,10,144,154,2012-01-02 16:00:00,16,2,1,2012,0,2,0,0,1,168.0,151.0,265.0,153.0,93.70833333333331,93.10714285714286
8686,2012-01-02,1,1,1,17,1,1,0,1,0.26,0.2273,0.35,0.3881,17,136,153,2012-01-02 17:00:00,17,2,1,2012,0,2,0,0,1,154.0,168.0,215.0,131.0,89.08333333333333,93.11309523809524
8687,2012-01-02,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,13,113,126,2012-01-02 18:00:00,18,2,1,2012,0,2,0,0,1,153.0,154.0,111.0,97.0,86.5,93.24404761904762
8688,2012-01-02,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93,2012-01-02 19:00:00,19,2,1,2012,0,2,0,0,1,126.0,153.0,106.0,97.0,87.125,93.41666666666669
8689,2012-01-02,1,1,1,20,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88,2012-01-02 20:00:00,20,2,1,2012,0,2,0,0,0,93.0,126.0,105.0,75.0,86.58333333333333,93.39285714285714
8690,2012-01-02,1,1,1,21,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66,2012-01-02 21:00:00,21,2,1,2012,0,2,0,0,0,88.0,93.0,83.0,65.0,85.875,93.4702380952381
8691,2012-01-02,1,1,1,22,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39,2012-01-02 22:00:00,22,2,1,2012,0,2,0,0,0,66.0,88.0,71.0,56.0,85.16666666666667,93.47619047619048
8692,2012-01-02,1,1,1,23,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34,2012-01-02 23:00:00,23,2,1,2012,0,2,0,0,0,39.0,66.0,66.0,49.0,83.83333333333333,93.375
8693,2012-01-03,1,1,1,0,0,2,1,1,0.2,0.197,0.51,0.2537,0,13,13,2012-01-03 00:00:00,0,3,1,2012,1,3,0,1,0,34.0,39.0,29.0,27.0,82.5,93.28571428571428
8694,2012-01-03,1,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,2012-01-03 01:00:00,1,3,1,2012,1,3,0,1,0,13.0,34.0,39.0,29.0,81.83333333333333,93.20238095238096
8695,2012-01-03,1,1,1,2,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,2012-01-03 02:00:00,2,3,1,2012,1,3,0,1,0,6.0,13.0,12.0,12.0,80.45833333333333,93.0654761904762
8696,2012-01-03,1,1,1,3,0,2,1,1,0.16,0.1364,0.55,0.2836,0,2,2,2012-01-03 03:00:00,3,3,1,2012,1,3,0,1,0,3.0,6.0,7.0,6.0,80.08333333333333,93.01190476190476
8697,2012-01-03,1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,2012-01-03 04:00:00,4,3,1,2012,1,3,0,1,0,2.0,3.0,4.0,4.0,79.875,92.98809523809524
8698,2012-01-03,1,1,1,5,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,2012-01-03 05:00:00,5,3,1,2012,1,3,0,1,0,5.0,2.0,4.0,3.0,79.91666666666667,92.99404761904762
8699,2012-01-03,1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,2012-01-03 06:00:00,6,3,1,2012,1,3,0,1,0,12.0,5.0,14.0,3.0,80.25,93.04761904761904
8700,2012-01-03,1,1,1,7,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,2012-01-03 07:00:00,7,3,1,2012,1,3,0,1,1,85.0,12.0,16.0,8.0,83.20833333333333,93.53571428571428
8701,2012-01-03,1,1,1,8,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,2012-01-03 08:00:00,8,3,1,2012,1,3,0,1,1,170.0,85.0,53.0,35.0,89.625,94.5
8702,2012-01-03,1,1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,2012-01-03 09:00:00,9,3,1,2012,1,3,0,1,1,354.0,170.0,68.0,80.0,102.16666666666669,96.39880952380952
8703,2012-01-03,1,1,1,10,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,2012-01-03 10:00:00,10,3,1,2012,1,3,0,1,0,153.0,354.0,109.0,164.0,105.70833333333331,96.83333333333331
8704,2012-01-03,1,1,1,11,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,2012-01-03 11:00:00,11,3,1,2012,1,3,0,1,0,60.0,153.0,175.0,104.0,103.66666666666669,96.21428571428572
8705,2012-01-03,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,2012-01-03 12:00:00,12,3,1,2012,1,3,0,1,0,75.0,60.0,202.0,60.0,99.5,96.04166666666669
8706,2012-01-03,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,2012-01-03 13:00:00,13,3,1,2012,1,3,0,1,0,74.0,75.0,176.0,30.0,94.16666666666669,96.125
8707,2012-01-03,1,1,1,14,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,2012-01-03 14:00:00,14,3,1,2012,1,3,0,1,0,73.0,74.0,151.0,24.0,89.875,96.38095238095238
8708,2012-01-03,1,1,1,15,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,2012-01-03 15:00:00,15,3,1,2012,1,3,0,1,0,79.0,73.0,168.0,20.0,86.875,96.70833333333331
8709,2012-01-03,1,1,1,16,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,2012-01-03 16:00:00,16,3,1,2012,1,3,0,1,1,77.0,79.0,154.0,14.0,83.08333333333333,97.04761904761904
8710,2012-01-03,1,1,1,17,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,2012-01-03 17:00:00,17,3,1,2012,1,3,0,1,1,136.0,77.0,153.0,19.0,82.33333333333333,97.77380952380952
8711,2012-01-03,1,1,1,18,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,2012-01-03 18:00:00,18,3,1,2012,1,3,0,1,1,245.0,136.0,126.0,46.0,86.16666666666667,99.11904761904762
8712,2012-01-03,1,1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,2012-01-03 19:00:00,19,3,1,2012,1,3,0,1,1,224.0,245.0,93.0,115.0,90.25,100.17857142857144
8713,2012-01-03,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,2012-01-03 20:00:00,20,3,1,2012,1,3,0,1,0,156.0,224.0,88.0,135.0,92.875,100.42261904761904
8714,2012-01-03,1,1,1,21,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,2012-01-03 21:00:00,21,3,1,2012,1,3,0,1,0,115.0,156.0,66.0,90.0,94.0,100.30357142857144
8715,2012-01-03,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,2012-01-03 22:00:00,22,3,1,2012,1,3,0,1,0,68.0,115.0,39.0,69.0,94.08333333333331,100.17261904761904
8716,2012-01-03,1,1,1,23,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,2012-01-03 23:00:00,23,3,1,2012,1,3,0,1,0,33.0,68.0,34.0,63.0,93.83333333333331,99.95833333333331
8717,2012-01-04,1,1,1,0,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,2012-01-04 00:00:00,0,4,1,2012,2,4,0,1,0,18.0,33.0,13.0,32.0,93.16666666666669,99.6904761904762
8718,2012-01-04,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,2012-01-04 01:00:00,1,4,1,2012,2,4,0,1,0,9.0,18.0,6.0,26.0,93.0,99.55357142857144
8719,2012-01-04,1,1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,2012-01-04 02:00:00,2,4,1,2012,2,4,0,1,0,3.0,9.0,3.0,10.0,92.875,99.41666666666669
8720,2012-01-04,1,1,1,3,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,2012-01-04 03:00:00,3,4,1,2012,2,4,0,1,0,1.0,3.0,2.0,12.0,92.79166666666669,99.36309523809524
8721,2012-01-04,1,1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,2012-01-04 04:00:00,4,4,1,2012,2,4,0,1,0,1.0,1.0,5.0,7.0,92.75,99.29761904761904
8722,2012-01-04,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,2012-01-04 05:00:00,5,4,1,2012,2,4,0,1,0,2.0,1.0,12.0,4.0,92.625,99.26785714285714
8723,2012-01-04,1,1,1,6,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,2012-01-04 06:00:00,6,4,1,2012,2,4,0,1,0,14.0,2.0,85.0,9.0,92.70833333333331,99.32738095238096
8724,2012-01-04,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,2012-01-04 07:00:00,7,4,1,2012,2,4,0,1,1,59.0,14.0,170.0,43.0,91.625,99.625
8725,2012-01-04,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,2012-01-04 08:00:00,8,4,1,2012,2,4,0,1,1,152.0,59.0,354.0,110.0,90.875,100.27380952380952
8726,2012-01-04,1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,2012-01-04 09:00:00,9,4,1,2012,2,4,0,1,1,315.0,152.0,153.0,217.0,89.25,101.49404761904762
8727,2012-01-04,1,1,1,10,0,3,1,1,0.06,0.1061,0.45,0.0,7,57,64,2012-01-04 10:00:00,10,4,1,2012,2,4,0,1,0,180.0,315.0,60.0,189.0,90.375,101.27380952380952
8728,2012-01-04,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,2012-01-04 11:00:00,11,4,1,2012,2,4,0,1,0,64.0,180.0,75.0,96.0,90.54166666666669,100.5297619047619
8729,2012-01-04,1,1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,2012-01-04 12:00:00,12,4,1,2012,2,4,0,1,0,46.0,64.0,74.0,111.0,89.33333333333333,100.23214285714286
8730,2012-01-04,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,2012-01-04 13:00:00,13,4,1,2012,2,4,0,1,0,84.0,46.0,73.0,140.0,89.75,100.07142857142856
8731,2012-01-04,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,2012-01-04 14:00:00,14,4,1,2012,2,4,0,1,0,91.0,84.0,79.0,159.0,90.5,99.7797619047619
8732,2012-01-04,1,1,1,15,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,2012-01-04 15:00:00,15,4,1,2012,2,4,0,1,0,75.0,91.0,77.0,120.0,90.33333333333331,99.2797619047619
8733,2012-01-04,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,2012-01-04 16:00:00,16,4,1,2012,2,4,0,1,1,90.0,75.0,136.0,117.0,90.875,99.10119047619048
8734,2012-01-04,1,1,1,17,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,2012-01-04 17:00:00,17,4,1,2012,2,4,0,1,1,131.0,90.0,245.0,167.0,90.66666666666669,99.1845238095238
8735,2012-01-04,1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,2012-01-04 18:00:00,18,4,1,2012,2,4,0,1,1,281.0,131.0,224.0,250.0,92.16666666666669,99.86309523809524
8736,2012-01-04,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,2012-01-04 19:00:00,19,4,1,2012,2,4,0,1,1,289.0,281.0,156.0,169.0,94.875,100.0952380952381
8737,2012-01-04,1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,2012-01-04 20:00:00,20,4,1,2012,2,4,0,1,0,184.0,289.0,115.0,151.0,96.04166666666669,100.1845238095238
8738,2012-01-04,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0.0,2,88,90,2012-01-04 21:00:00,21,4,1,2012,2,4,0,1,0,123.0,184.0,68.0,79.0,96.375,100.01785714285714
8739,2012-01-04,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,2012-01-04 22:00:00,22,4,1,2012,2,4,0,1,0,90.0,123.0,33.0,70.0,97.29166666666669,100.08333333333331
8740,2012-01-04,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,2012-01-04 23:00:00,23,4,1,2012,2,4,0,1,0,52.0,90.0,18.0,33.0,98.08333333333331,99.97619047619048
8741,2012-01-05,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,2012-01-05 00:00:00,0,5,1,2012,3,5,0,1,0,32.0,52.0,9.0,39.0,98.66666666666669,99.9702380952381
8742,2012-01-05,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,2012-01-05 01:00:00,1,5,1,2012,3,5,0,1,0,14.0,32.0,3.0,28.0,98.875,99.82142857142856
8743,2012-01-05,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,2012-01-05 02:00:00,2,5,1,2012,3,5,0,1,0,5.0,14.0,1.0,15.0,98.95833333333331,99.6845238095238
8744,2012-01-05,1,1,1,3,0,4,1,1,0.2,0.2576,0.61,0.0,0,4,4,2012-01-05 03:00:00,3,5,1,2012,3,5,0,1,0,4.0,5.0,1.0,3.0,99.08333333333331,99.61904761904762
8745,2012-01-05,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5,2012-01-05 04:00:00,4,5,1,2012,3,5,0,1,0,4.0,4.0,2.0,2.0,99.20833333333331,99.625
8746,2012-01-05,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26,2012-01-05 05:00:00,5,5,1,2012,3,5,0,1,0,5.0,4.0,14.0,3.0,99.33333333333331,99.64285714285714
8747,2012-01-05,1,1,1,6,0,4,1,2,0.2,0.2121,0.75,0.1343,0,78,78,2012-01-05 06:00:00,6,5,1,2012,3,5,0,1,0,26.0,5.0,59.0,10.0,99.83333333333331,99.7797619047619
8748,2012-01-05,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,2012-01-05 07:00:00,7,5,1,2012,3,5,0,1,1,78.0,26.0,152.0,41.0,100.625,100.1845238095238
8749,2012-01-05,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0.0,11,377,388,2012-01-05 08:00:00,8,5,1,2012,3,5,0,1,1,215.0,78.0,315.0,106.0,103.25,101.2202380952381
8750,2012-01-05,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0.0,7,220,227,2012-01-05 09:00:00,9,5,1,2012,3,5,0,1,1,388.0,215.0,180.0,210.0,106.29166666666669,102.89880952380952
8751,2012-01-05,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86,2012-01-05 10:00:00,10,5,1,2012,3,5,0,1,0,227.0,388.0,64.0,170.0,108.25,103.0
8752,2012-01-05,1,1,1,11,0,4,1,1,0.3,0.3333,0.49,0.0,6,78,84,2012-01-05 11:00:00,11,5,1,2012,3,5,0,1,0,86.0,227.0,46.0,110.0,109.16666666666669,102.5
8753,2012-01-05,1,1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,2012-01-05 12:00:00,12,5,1,2012,3,5,0,1,0,84.0,86.0,84.0,122.0,110.75,102.3452380952381
8754,2012-01-05,1,1,1,13,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118,2012-01-05 13:00:00,13,5,1,2012,3,5,0,1,0,120.0,84.0,91.0,130.0,112.25,102.33333333333331
8755,2012-01-05,1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117,2012-01-05 14:00:00,14,5,1,2012,3,5,0,1,0,118.0,120.0,75.0,131.0,113.375,102.26190476190476
8756,2012-01-05,1,1,1,15,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119,2012-01-05 15:00:00,15,5,1,2012,3,5,0,1,0,117.0,118.0,90.0,142.0,115.125,102.17857142857144
8757,2012-01-05,1,1,1,16,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197,2012-01-05 16:00:00,16,5,1,2012,3,5,0,1,1,119.0,117.0,131.0,177.0,116.33333333333331,102.04166666666669
8758,2012-01-05,1,1,1,17,0,4,1,2,0.36,0.3485,0.34,0.194,19,393,412,2012-01-05 17:00:00,17,5,1,2012,3,5,0,1,1,197.0,119.0,281.0,177.0,119.08333333333331,102.16071428571428
8759,2012-01-05,1,1,1,18,0,4,1,1,0.34,0.3333,0.36,0.1642,9,374,383,2012-01-05 18:00:00,18,5,1,2012,3,5,0,1,1,412.0,197.0,289.0,240.0,124.54166666666669,103.5595238095238
8760,2012-01-05,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265,2012-01-05 19:00:00,19,5,1,2012,3,5,0,1,1,383.0,412.0,184.0,207.0,128.45833333333334,104.41071428571428
8761,2012-01-05,1,1,1,20,0,4,1,1,0.3,0.3333,0.49,0.0,5,172,177,2012-01-05 20:00:00,20,5,1,2012,3,5,0,1,0,265.0,383.0,123.0,135.0,131.83333333333334,104.75595238095238
8762,2012-01-05,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,2012-01-05 21:00:00,21,5,1,2012,3,5,0,1,0,177.0,265.0,90.0,96.0,134.08333333333334,105.00595238095238
8763,2012-01-05,1,1,1,22,0,4,1,1,0.26,0.2576,0.6,0.1642,1,70,71,2012-01-05 22:00:00,22,5,1,2012,3,5,0,1,0,97.0,177.0,52.0,68.0,134.375,105.01190476190476
8764,2012-01-05,1,1,1,23,0,4,1,1,0.24,0.2576,0.7,0.1045,4,56,60,2012-01-05 23:00:00,23,5,1,2012,3,5,0,1,0,71.0,97.0,32.0,55.0,135.16666666666666,105.0297619047619
8765,2012-01-06,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25,2012-01-06 00:00:00,0,6,1,2012,4,6,0,1,0,60.0,71.0,14.0,45.0,136.33333333333334,105.0595238095238
8766,2012-01-06,1,1,1,1,0,5,1,1,0.22,0.2727,0.75,0.0,2,6,8,2012-01-06 01:00:00,1,6,1,2012,4,6,0,1,0,25.0,60.0,5.0,30.0,136.79166666666666,104.9404761904762
8767,2012-01-06,1,1,1,2,0,5,1,1,0.22,0.2273,0.69,0.1642,2,3,5,2012-01-06 02:00:00,2,6,1,2012,4,6,0,1,0,8.0,25.0,4.0,20.0,136.91666666666666,104.8095238095238
